,load,rel_hum,t_amb,tower_el,tower_wat,chiller_el,tc_in,eer,power_tot,old_consumption,tc_in_mean,tc_out_mean
2020-06-19 04:00:00,1084.65,0.85,15.54,9.44,2.2624582522897225,138.90557050118477,20.0,8.990187627860774,148.34557050118477,240.04504208375,23.215000000000003,23.51625
2020-06-19 05:00:00,1378.0,0.85,15.92,12.86,2.9569428778897215,156.92544218603982,20.0,10.194419148144409,169.7854421860398,354.7147992505,23.179375,23.621874999999996
2020-06-19 06:00:00,2629.35,0.87,15.88,30.5,6.0126752369355465,299.21065746918595,22.0,10.986552546590145,329.71065746918595,592.3710695809999,23.15125,23.949375000000003
2020-06-19 07:00:00,2656.9,0.89,16.03,30.5,5.998752133007391,302.1841198218626,22.0,10.988184265883849,332.6841198218626,625.3061711437499,23.1375,24.054375
2020-06-19 08:00:00,3080.65,0.91,16.28,100.16000000000004,7.184604956044487,275.6246796102056,18.0,11.176974443495851,375.7846796102056,816.6296080392499,23.220625,24.389375
2020-06-19 09:00:00,3256.925,0.92,16.67,100.16000000000004,7.184604956044487,289.6969734160624,18.0,11.242523391234775,389.85697341606243,920.477523737,23.036875000000002,24.5325
2020-06-19 10:00:00,3548.625,0.94,17.08,139.22000000000003,7.953498648764618,321.37125752725706,18.0,11.04213558892716,460.5912575272571,890.3074756177499,23.34125,24.864375
2020-06-19 11:00:00,3553.525,0.95,17.32,139.22000000000003,7.953498648764618,321.9277347987964,18.0,11.038269201070671,461.1477347987964,988.0439901872501,23.329375,25.003749999999997
2020-06-19 12:00:00,3459.15,0.95,17.3,139.22000000000003,7.953498648764618,311.2098689821595,18.0,11.115168073922167,450.4298689821595,1000.5224773697499,22.945625,24.789375
2020-06-19 13:00:00,3728.325,0.94,17.38,69.73999999999998,8.404913654290063,454.87781966369255,22.0,10.908577508746383,524.6178196636926,1029.02941194575,23.461875,25.065624999999997
2020-06-19 14:00:00,3761.775,0.93,17.7,69.73999999999998,8.404913654290063,461.56714734998087,22.0,10.885457971648952,531.3071473499808,1019.6121884480001,22.752499999999998,24.219375
2020-06-19 15:00:00,3709.825,0.91,18.02,69.73999999999998,8.365765828182251,451.1781914963882,22.0,10.921586186179264,520.9181914963882,1021.8337780655,22.906250000000004,24.714374999999997
2020-06-19 16:00:00,3656.0,0.88,18.74,100.16000000000004,8.23644681365844,386.98988247193313,20.0,10.96036638051331,487.14988247193315,1028.82467343275,23.03125,25.09375
2020-06-19 17:00:00,3965.95,0.9,18.8,188.0,7.632615091396909,368.70218217494863,18.0,10.756513499879864,556.7021821749486,1062.776421242,23.135,25.380625000000002
2020-06-19 18:00:00,3928.800000000001,0.89,19.05,188.0,7.632615091396909,364.5465119573491,18.0,10.777225597099276,552.5465119573491,1079.6961721275,23.250000000000004,25.43625
2020-06-19 19:00:00,3810.725,0.89,18.65,188.0,7.632615091396909,351.13711321510385,18.0,10.852526994677376,539.1371132151039,1045.1676909982502,23.37625,25.37
2020-06-19 20:00:00,2893.5,0.88,18.05,30.5,6.624492254823275,293.76586504248087,20.0,11.099636245239198,324.26586504248087,819.7490451234,23.465625000000003,25.254375
2020-06-19 21:00:00,3443.875,0.87,17.26,139.22000000000003,8.135627900913804,309.47513626322836,18.0,11.128115303811562,448.6951362632284,989.52796315475,23.566875,25.17125
2020-06-19 22:00:00,3372.7750000000005,0.86,16.66,46.88,7.453862775801013,383.77496588611916,22.0,11.190341689925333,430.65496588611916,979.95494476125,23.68375,25.2125
2020-06-19 23:00:00,1152.625,0.86,16.16,12.86,2.8041228294382847,123.84937770585634,18.0,9.306667674483576,136.70937770585635,347.6192435555,23.267500000000002,24.159374999999997
2020-06-20 00:00:00,1366.525,0.85,15.8,12.86,2.9569428778897215,156.14053657203775,20.0,10.160691452163524,169.00053657203773,456.03538618275,23.43375,23.874375
2020-06-20 01:00:00,0.0,0.85,15.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.2775,23.403750000000002
2020-06-20 02:00:00,0.0,0.8200000000000001,15.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.936875,24.50625
2020-06-20 03:00:00,0.0,0.8200000000000001,15.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.450625000000002,24.549375
2020-06-20 04:00:00,856.5,0.8300000000000001,15.29,9.44,2.2624582522897225,125.28288497239807,20.0,7.793175600010759,134.72288497239808,472.10419035225004,22.340625,23.110625
2020-06-20 05:00:00,1489.3000000000004,0.84,15.34,19.520000000000003,3.6514275034897214,164.53851363165418,20.0,10.504751502591565,184.0585136316542,408.41111739025,22.208750000000002,22.998124999999998
2020-06-20 06:00:00,0.0,0.86,15.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.734375,22.735
2020-06-20 07:00:00,0.0,0.88,15.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.27,24.394375
2020-06-20 08:00:00,1139.5,0.9,15.49,12.86,2.9569428778897215,142.18062770589194,20.0,9.246840795762537,155.04062770589195,373.794700824,22.960000000000004,23.809375
2020-06-20 09:00:00,1336.525,0.91,15.98,19.520000000000003,2.9990275296208555,132.71184006242368,18.0,10.07087988058442,152.2318400624237,428.3914034735,22.180625000000003,23.243125
2020-06-20 10:00:00,0.0,0.92,16.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.235625,22.955
2020-06-20 11:00:00,0.0,0.92,16.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.998125,24.531875
2020-06-20 12:00:00,828.65,0.93,16.72,9.44,1.952063733848369,108.59229901070864,18.0,7.6308357733386245,118.03229901070864,309.4963367675,23.325625000000002,23.947499999999998
2020-06-20 13:00:00,1554.0500000000004,0.94,16.58,30.5,3.658989803108871,145.61469129801196,18.0,10.672343471302042,176.11469129801196,472.005533692,22.343125,23.315625
2020-06-20 14:00:00,562.45,0.93,16.48,8.18,1.3830883774282021,113.55000000020179,20.0,5.588176850462049,121.73000000020178,127.64234409225,22.184375,22.656875
2020-06-20 15:00:00,0.0,0.93,16.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.567500000000003,24.033750000000005
2020-06-20 16:00:00,0.0,0.94,16.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.103749999999998,24.550625
2020-06-20 17:00:00,1190.975,0.95,16.73,12.86,2.521039090268536,125.65540893653437,18.0,9.478103728917343,138.51540893653436,356.08142201600003,23.090625,23.806874999999998
2020-06-20 18:00:00,1355.325,0.94,16.78,19.520000000000003,3.0900144466887034,133.82699281833246,18.0,10.127441194466856,153.34699281833247,371.37383363675,22.48125,23.184375000000003
2020-06-20 19:00:00,0.0,0.93,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.201874999999998,22.694374999999997
2020-06-20 20:00:00,0.0,0.92,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.131249999999998,24.246250000000003
2020-06-20 21:00:00,0.0,0.9,15.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.611874999999998,23.161250000000003
2020-06-20 22:00:00,704.3,0.88,15.02,8.18,1.5679736266897226,116.19512368604558,20.0,6.855419485235911,124.37512368604558,243.91608285475002,21.341249999999995,21.965625
2020-06-20 23:00:00,697.95,0.86,14.88,8.18,1.5679736266897226,115.81596938796189,20.0,6.813443179955318,123.99596938796188,242.03004997025002,20.386874999999996,21.035625
2020-06-21 00:00:00,750.75,0.85,14.77,8.18,1.5679736266897226,118.9686224491932,20.0,7.155197774852834,127.1486224491932,242.9037616695,20.494375,20.93875
2020-06-21 01:00:00,711.3,0.85,14.67,8.18,1.5679736266897226,116.61308905401181,20.0,6.901410314174223,124.7930890540118,242.13535840499998,20.74875,21.021874999999998
2020-06-21 02:00:00,549.3999999999999,0.85,14.53,8.18,1.5679736266897226,113.55000000020179,20.0,5.458519622444394,121.73000000020178,193.6351852786,20.841875,21.055
2020-06-21 03:00:00,751.875,0.87,14.64,8.18,1.5679736266897226,119.0357954547592,20.0,7.162303324859071,127.21579545475919,243.0141661805,20.796875,21.045625
2020-06-21 04:00:00,738.7,0.87,14.45,8.18,1.5679736266897226,118.24912492290841,20.0,7.078636933300375,126.42912492290841,241.6544754035,20.673125,20.983124999999998
2020-06-21 05:00:00,0.0,0.88,14.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.021250000000002,20.066249999999997
2020-06-21 06:00:00,0.0,0.88,14.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7825,19.6775
2020-06-21 07:00:00,565.35,0.88,14.73,8.18,1.5679736266897226,113.55000000020179,20.0,5.616989567799305,121.73000000020178,181.2636232115,20.69375,20.740624999999998
2020-06-21 08:00:00,690.1500000000002,0.89,15.14,8.18,1.5679736266897226,115.35023654937085,20.0,6.761545111032072,123.53023654937084,245.83092398125,22.125,22.138125000000002
2020-06-21 09:00:00,555.15,0.9,15.74,8.18,1.5679736266897226,113.55000000020179,20.0,5.515648286130333,121.73000000020178,244.624134534,22.0575,22.319375
2020-06-21 10:00:00,568.975,0.93,16.42,8.18,1.3830883774282021,113.55000000020179,20.0,5.653005464470875,121.73000000020178,244.52464273025,21.968125,22.843125
2020-06-21 11:00:00,569.875,0.94,16.93,8.18,1.3830883774282021,113.55000000020179,20.0,5.661947342265196,121.73000000020178,245.31714261525,22.060625,23.060000000000002
2020-06-21 12:00:00,618.425,0.94,17.34,8.18,1.3830883774282021,113.55000000020179,20.0,6.144311972169956,121.73000000020178,244.99634306675003,22.116875,23.103125000000002
2020-06-21 13:00:00,598.6249999999999,0.94,17.93,8.18,1.3830883774282021,113.55000000020179,20.0,5.947590660694893,121.73000000020178,246.141210474,22.258124999999996,23.07
2020-06-21 14:00:00,625.0,0.94,18.37,9.44,1.4490451134024878,100.65000000017805,18.0,6.209637357167357,110.09000000017805,245.9222498535,22.3925,23.068125
2020-06-21 15:00:00,641.9000000000002,0.87,19.72,8.18,1.6824500296683949,100.65000000017805,18.0,6.377545951305164,108.83000000017805,245.641119575,22.4825,23.095625
2020-06-21 16:00:00,692.7250000000001,0.86,20.21,8.18,1.6006862429997295,102.19113095256232,18.0,6.778719381445801,110.37113095256231,250.471927008,22.556874999999998,23.143124999999998
2020-06-21 17:00:00,678.05,0.88,20.14,8.18,1.6006862429997295,101.50003555985829,18.0,6.6802932261056105,109.68003555985828,264.79359154125,22.643124999999998,23.209374999999998
2020-06-21 18:00:00,657.1999999999998,0.87,20.44,8.18,1.6006862429997295,100.65000000017805,18.0,6.529557873808619,108.83000000017805,263.62668004775,22.655,23.179375
2020-06-21 19:00:00,717.3000000000002,0.85,20.22,8.18,1.6006862429997295,103.3484508350633,18.0,6.940597504889157,111.5284508350633,264.19878611550007,22.688125,23.202499999999993
2020-06-21 20:00:00,690.1499999999999,0.84,19.74,8.18,1.6824500296683949,102.06986549183229,18.0,6.761545111032072,110.24986549183228,262.851849701,22.665625,23.1625
2020-06-21 21:00:00,1179.8000000000004,0.8300000000000001,19.1,12.86,2.6547285106173675,125.12914038365751,18.0,9.428659034838919,137.9891403836575,298.61469085650003,22.853125,23.386875000000003
2020-06-21 22:00:00,1634.725,0.8300000000000001,18.44,30.5,3.62700699156634,150.40006090348754,18.0,10.869177779449249,180.90006090348754,374.283833381,23.045,23.695625
2020-06-21 23:00:00,1917.5,0.8300000000000001,17.9,30.5,4.616397022822924,167.17332263498267,18.0,11.470131536398284,197.67332263498267,551.0880009402499,23.635624999999997,24.470625
2020-06-22 00:00:00,1839.2,0.8200000000000001,17.5,19.520000000000003,4.080651741344009,188.4721497396548,20.0,11.316146184947915,207.99214973965482,539.4914817089999,23.2775,24.136250000000004
2020-06-22 01:00:00,1733.6750000000004,0.81,17.25,30.5,3.8359285713182896,156.26944203099688,18.0,11.094139567325751,186.76944203099688,532.15493940575,23.21,24.1175
2020-06-22 02:00:00,1730.975,0.81,16.92,30.5,3.8359285713182896,156.10928711392484,18.0,11.088225639879935,186.60928711392484,535.5149702154999,23.404999999999998,24.236874999999998
2020-06-22 03:00:00,1686.875,0.8200000000000001,16.5,30.5,3.8359285713182896,153.49342346841541,18.0,10.989884529789713,183.99342346841541,534.6401667247501,23.41375,24.223749999999995
2020-06-22 04:00:00,1838.125,0.8200000000000001,16.5,19.520000000000003,4.080651741344009,188.39861827690518,20.0,11.313970815136347,207.9186182769052,533.4122088217499,23.411875000000002,24.19625
2020-06-22 05:00:00,1832.725,0.8,17.21,30.5,4.573613058370479,162.1447548221014,18.0,11.303017492060047,192.6447548221014,544.15231336825,23.463124999999998,24.310625
2020-06-22 06:00:00,2181.175,0.8,17.49,46.88,5.268097683970479,192.08516649157684,18.0,11.355249548099005,238.96516649157684,582.9073901254999,23.832500000000003,24.66375
2020-06-22 07:00:00,2295.725,0.79,18.11,69.73999999999998,5.5650360326543025,204.15914026192473,18.0,11.244781874838976,273.8991402619247,611.25203848925,24.0175,24.923750000000002
2020-06-22 08:00:00,2828.525,0.79,18.97,100.16000000000004,6.259520658254303,255.49716818883758,18.0,11.070670645983212,355.6571681888376,839.7348786204999,23.943125000000002,25.093125
2020-06-22 09:00:00,3226.625,0.79,19.95,69.73999999999998,7.375656661617809,324.42541689311616,20.0,11.23171320334346,394.1654168931161,775.544145912,23.552500000000002,24.4825
2020-06-22 10:00:00,4887.1,0.78,20.95,188.0,8.464125176872408,469.4294056950088,18.0,10.410724042232623,657.4294056950089,1247.41929740225,23.76125,25.080624999999998
2020-06-22 11:00:00,5021.075000000002,0.78,21.62,188.0,8.464125176872408,486.1880872366696,18.0,10.32743321322024,674.1880872366696,1218.6672111095,23.634999999999998,24.918125
2020-06-22 12:00:00,5083.225,0.77,22.1,188.0,9.920290761509992,493.9623142030008,18.0,10.290714197907366,681.9623142030008,1057.776426919,23.790625,25.035625000000003
2020-06-22 13:00:00,5762.05,0.76,22.43,188.0,9.920290761509992,574.7374422425272,18.0,10.025534403183244,762.7374422425272,1444.4251351025005,24.963125,26.658125
2020-06-22 14:00:00,3718.475,0.74,22.69,188.0,8.485022534306308,340.66057682745065,18.0,10.91548377751811,528.6605768274507,1000.2741656945,23.85,25.12375
2020-06-22 15:00:00,4788.85,0.72,22.92,188.0,9.920290761509992,457.13949741758256,18.0,10.475686364999296,645.1394974175826,1181.6752040795,23.013125,24.779374999999998
2020-06-22 16:00:00,4260.725,0.71,23.06,188.0,9.920290761509992,399.04103781973066,18.0,10.677410582329152,587.0410378197307,1088.62499578425,22.65375,24.447499999999998
2020-06-22 17:00:00,3701.2,0.74,22.36,188.0,8.485022534306308,338.69871052829944,18.0,10.92770620303484,526.6987105282994,941.2927501918,23.28,25.724375000000002
2020-06-22 18:00:00,4333.875,0.74,22.23,188.0,9.920290761509992,406.5697878508248,18.0,10.659609074519203,594.5697878508248,1121.333967757,23.099999999999998,25.3425
2020-06-22 19:00:00,3823.65,0.75,21.6,188.0,8.464125176872408,352.6049639772762,18.0,10.844005021569735,540.6049639772762,1061.8142466012498,22.919375,24.985000000000003
2020-06-22 20:00:00,3594.425,0.75,20.85,69.73999999999998,8.197278874814714,428.1005109284455,22.0,11.006510706149886,497.8405109284455,1003.01118000575,23.1175,25.09375
2020-06-22 21:00:00,3477.575,0.74,20.39,139.22000000000003,7.7217450626766375,313.30233708993734,18.0,11.099741649873867,452.52233708993737,994.46163899175,23.2675,25.064375
2020-06-22 22:00:00,3428.45,0.72,20.09,139.22000000000003,7.7217450626766375,307.7233685257807,18.0,11.14133780747551,446.9433685257807,989.3936478945,23.361875,24.978749999999998
2020-06-22 23:00:00,2456.850000000001,0.71,19.77,69.73999999999998,5.5650360326543025,221.1422832016656,18.0,11.109815655468896,290.8822832016656,732.4627354805,23.183125,24.481250000000003
2020-06-23 00:00:00,957.825,0.7000000000000001,19.41,8.18,2.9028449969482986,114.67558673490251,18.0,8.352475250152592,122.85558673490252,381.624178956,23.115625,23.546875
2020-06-23 01:00:00,1569.8,0.7000000000000001,19.08,12.86,3.597329612834426,146.5489283142653,18.0,10.71178082335518,159.40892831426532,486.13256214775,22.600625,23.461250000000003
2020-06-23 02:00:00,1549.0749999999996,0.7000000000000001,18.74,12.86,3.597329612834426,145.31959103414778,18.0,10.659780893795606,158.1795910341478,485.228721436,22.585625,23.411250000000003
2020-06-23 03:00:00,943.8,0.73,17.76,12.86,2.497875677520062,114.0151020410235,18.0,8.277850768053636,126.8751020410235,307.55742347375,22.441875,22.976875
2020-06-23 04:00:00,0.0,0.73,17.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.327499999999997,23.196875
2020-06-23 05:00:00,1204.55,0.72,17.27,19.520000000000003,3.1113370968084233,126.29470160814985,18.0,9.537613095894674,145.81470160814985,381.7094006965,23.113750000000003,23.875625
2020-06-23 06:00:00,2191.425,0.71,17.36,46.88,5.268097683970479,193.16555262118018,18.0,11.344802270711465,240.04555262118018,554.9929379949999,22.698749999999997,23.519375
2020-06-23 07:00:00,2246.55,0.7000000000000001,18.05,46.88,4.870551407054301,198.97592192794957,18.0,11.290562085263211,245.85592192794957,573.0916362865,22.721875,23.60125
2020-06-23 08:00:00,2228.725000000001,0.68,19.03,46.88,4.87391808549313,197.0971040976881,18.0,11.307751121981823,243.97710409768808,572.5231301895,22.73,23.66875
2020-06-23 09:00:00,2306.0,0.65,20.1,69.73999999999998,5.378423908705454,205.2421614796491,18.0,11.23550825705299,274.9821614796491,579.53728899575,22.71375,24.066875
2020-06-23 10:00:00,2443.45,0.62,21.19,69.73999999999998,5.378423908705454,219.72987596881825,18.0,11.120244751545524,289.4698759688182,539.0979027475,23.026249999999997,24.411875
2020-06-23 11:00:00,2881.225,0.59,22.0,69.73999999999998,6.641076926151638,292.6361209555269,20.0,11.094252745422326,362.37612095552686,799.88522027675,23.5525,24.388125000000002
2020-06-23 12:00:00,3068.225,0.56,22.69,100.16000000000004,7.010977339028739,274.6327734945467,18.0,11.172100696353798,374.79277349454674,807.9009566722502,23.915,24.779374999999998
2020-06-23 13:00:00,3143.0250000000005,0.53,23.45,100.16000000000004,7.010977339028739,280.6041680580305,18.0,11.200920577024377,380.7641680580305,873.79621391275,23.518749999999997,24.78875
2020-06-23 14:00:00,3377.0250000000005,0.51,24.01,100.16000000000004,7.8040488937513794,343.2540384047327,20.0,11.186528567650663,443.4140384047327,974.5529041145,23.491249999999997,24.799374999999998
2020-06-23 15:00:00,3455.3250000000007,0.46,25.19,100.16000000000004,8.141843774907128,355.52939135916154,20.0,11.118396613408914,455.68939135916156,974.4400179102499,23.529999999999998,24.81875
2020-06-23 16:00:00,3446.3250000000007,0.46,25.16,100.16000000000004,8.141843774907128,354.118431249457,20.0,11.126028896775544,454.278431249457,976.4364837292501,23.658125000000002,25.026874999999997
2020-06-23 17:00:00,3401.15,0.46,24.81,100.16000000000004,8.141843774907128,347.0361953654682,20.0,11.16511246388587,447.1961953654682,974.7806067165001,23.63125,24.998749999999998
2020-06-23 18:00:00,3226.375,0.48,24.05,69.73999999999998,7.265470321275388,324.4024078485753,20.0,11.23162325311637,394.1424078485753,972.58531056575,23.64125,24.981250000000003
2020-06-23 19:00:00,2799.6250000000005,0.5,22.86,100.16000000000004,6.4086175581362275,253.19003847112805,18.0,11.057405800423103,353.3500384711281,798.526325814,23.619374999999998,24.780625
2020-06-23 20:00:00,1561.75,0.53,21.56,30.5,3.8631384250018006,146.07142939484694,18.0,10.691686981294747,176.57142939484694,539.0388938250001,23.508125,24.338124999999998
2020-06-23 21:00:00,1504.1,0.5700000000000001,20.22,19.520000000000003,3.4001486749647505,142.6518253321798,18.0,10.543853865855167,162.17182533217982,490.44989162125006,23.41375,24.099375
2020-06-23 22:00:00,1469.4,0.6,18.91,30.5,3.498367230775918,140.59353806462477,18.0,10.451404952371144,171.09353806462477,489.72877691175,23.361874999999998,23.900624999999998
2020-06-23 23:00:00,1515.025,0.64,17.66,19.520000000000003,3.249943354497228,143.29985957996192,18.0,10.57241091820198,162.81985957996193,486.2353680185,23.3625,23.886249999999997
2020-06-24 00:00:00,0.0,0.68,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.985,22.095
2020-06-24 01:00:00,0.0,0.71,15.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.78375,20.291249999999998
2020-06-24 02:00:00,0.0,0.75,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4925,19.5675
2020-06-24 03:00:00,0.0,0.78,12.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.67375,19.901875
2020-06-24 04:00:00,1104.4,0.79,12.15,12.86,2.6034154911582696,121.57829931995155,18.0,9.083857943214072,134.43829931995157,396.6755971745,21.591250000000002,21.502499999999998
2020-06-24 05:00:00,1577.75,0.78,12.69,30.5,3.9923847423582695,147.02049557008846,18.0,10.731496951374687,177.52049557008846,450.360702662,20.755,20.905
2020-06-24 06:00:00,1443.3750000000002,0.77,13.66,19.520000000000003,3.2979001167582704,139.0498226139585,18.0,10.380272141786302,158.5698226139585,453.84045852125007,20.669375,21.261875
2020-06-24 07:00:00,939.575,0.73,15.74,8.18,5.863072209594716,113.81613249866066,18.0,8.255200553498481,121.99613249866067,235.25801480799998,21.354999999999997,22.12875
2020-06-24 08:00:00,1729.4,0.7000000000000001,17.88,30.5,3.724798516096784,156.01586341229955,18.0,11.084770241791082,186.51586341229955,478.28848254474997,22.073124999999997,23.176875
2020-06-24 09:00:00,1750.1249999999998,0.65,19.58,30.5,4.179433459893129,157.24520069241703,18.0,11.129910434744337,187.74520069241703,498.17967625775003,23.089999999999996,23.789375
2020-06-24 10:00:00,2128.5,0.61,21.02,46.88,4.6630525279143304,186.53303582066388,18.0,11.410847363500679,233.41303582066388,531.33702161925,23.106875000000002,23.79
2020-06-24 11:00:00,2338.125,0.58,22.13,69.73999999999998,5.45665460491714,208.62824971511338,18.0,11.207135194743584,278.3682497151134,571.7712071105,24.528750000000002,25.2975
2020-06-24 12:00:00,2535.425,0.56,22.93,46.88,5.622008087828739,258.9739658869556,20.0,11.05124557353096,305.8539658869556,687.62528589,25.5675,26.46875
2020-06-24 13:00:00,2763.975,0.54,23.7,69.73999999999998,6.3164927134287385,281.84487906588487,20.0,11.040705944936576,351.5848790658848,888.99589654075,26.996250000000003,28.065
2020-06-24 14:00:00,3651.975,0.53,23.97,69.73999999999998,8.399946590228739,439.6093542272765,22.0,10.963323534692792,509.34935422727654,1050.394732753,22.58125,24.083124999999995
2020-06-24 15:00:00,3644.175,0.51,24.25,188.0,8.080169288685815,332.22256432227334,18.0,10.969077333546073,520.2225643222733,1002.30333067675,22.668125,24.2675
2020-06-24 16:00:00,3541.925,0.51,24.2,69.73999999999998,7.906548130800981,417.60156612933815,22.0,11.04744400533312,487.34156612933816,997.2956104392499,22.919375,25.056874999999998
2020-06-24 17:00:00,3548.8750000000005,0.52,23.98,100.16000000000004,7.705461964628738,370.1955378328119,20.0,11.041938000118792,470.35553783281193,998.83096659125,23.07875,25.188125
2020-06-24 18:00:00,3313.925,0.54,23.44,46.88,7.705461964628738,372.00614871607206,22.0,11.244426066329208,418.88614871607206,974.9021256247499,23.100625,25.005000000000003
2020-06-24 19:00:00,3245.375,0.5700000000000001,22.6,46.88,7.705461964628738,363.5272706235946,22.0,11.238424035424865,410.40727062359457,965.41016711075,23.301875,25.008125
2020-06-24 20:00:00,3135.9500000000007,0.61,21.4,100.16000000000004,7.454915534054549,280.0393603503213,18.0,11.198247260945802,380.19936035032134,963.21553805775,23.431874999999998,25.018125
2020-06-24 21:00:00,2555.52,0.66,20.1,46.88,5.748467596073887,261.17624491140646,20.0,11.036939494523878,308.05624491140645,766.3264731512,23.466250000000002,24.978749999999998
2020-06-24 22:00:00,2483.375,0.71,18.61,69.73999999999998,5.5650360326543025,223.93811169802942,18.0,11.089559437514241,293.6781116980294,602.606460951,23.470625,24.685625
2020-06-24 23:00:00,839.3,0.74,17.21,9.44,1.884414258231701,109.0938435376114,18.0,7.693376388472751,118.5338435376114,293.5598009465,23.305625,24.093125
2020-06-25 00:00:00,1399.0,0.76,15.9,8.18,5.863072209594716,136.41764689356205,18.0,10.255271453931105,144.59764689356206,480.51061721925,23.14875,23.94
2020-06-25 01:00:00,1567.025,0.79,14.72,8.18,5.863072209594716,146.38432464949688,18.0,10.704868870024779,154.56432464949688,477.41739931775,23.04625,23.63875
2020-06-25 02:00:00,0.0,0.81,13.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.571250000000003,21.394375000000004
2020-06-25 03:00:00,0.0,0.86,12.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.072499999999998,19.265625
2020-06-25 04:00:00,0.0,0.88,11.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.185,19.380000000000003
2020-06-25 05:00:00,1128.4,0.87,11.92,12.86,2.4405968959522655,122.70854050733809,18.0,9.195773948044963,135.56854050733807,426.7714036625,21.8275,22.22625
2020-06-25 06:00:00,1960.925,0.85,12.81,30.5,4.780232286543539,169.74914755122413,18.0,11.551898953768024,200.24914755122413,526.2870476749999,21.723125,22.74375
2020-06-25 07:00:00,1704.275,0.8200000000000001,14.65,19.520000000000003,3.6514275034897214,179.2430961475657,20.0,11.029083463688968,198.7630961475657,525.5659827884999,22.10625,23.128749999999997
2020-06-25 08:00:00,2007.325,0.78,16.99,30.5,4.573613058370479,173.7607636982552,18.0,11.55223398698815,204.2607636982552,548.892560841,22.265,23.372500000000002
2020-06-25 09:00:00,3109.4500000000007,0.71,19.49,100.16000000000004,6.954005283854302,277.9238261801031,18.0,11.18813756538089,378.08382618010313,745.3033089307501,22.519374999999997,24.27
2020-06-25 10:00:00,4153.9,0.62,21.79,188.0,9.161363472035207,388.04638680029603,18.0,10.704648055743297,576.046386800296,1030.69558158175,23.125625,25.440625
2020-06-25 11:00:00,4416.95,0.55,23.39,188.0,8.399946590228739,415.12003950951464,18.0,10.640175321863168,603.1200395095146,1115.68391362475,22.74875,25.005
2020-06-25 12:00:00,4601.1,0.51,24.5,188.0,8.080169288685815,434.0731402371428,18.0,10.599826557999714,622.0731402371428,1159.8329234455,23.054374999999997,25.51875
2020-06-25 13:00:00,4665.725,0.48,25.28,188.0,9.894590682170604,441.7380220317495,18.0,10.562199238680561,629.7380220317496,1169.3094079605,23.068125,25.5725
2020-06-25 14:00:00,4706.0999999999985,0.47,26.45,188.0,10.831291505412183,519.4793205510234,20.0,10.533172794691813,707.4793205510234,1155.1929236949998,23.416874999999997,25.634375
2020-06-25 15:00:00,4506.15,0.46,27.03,188.0,10.831291505412183,495.42294396814634,20.0,10.620180730091633,683.4229439681463,1127.90811573075,23.659375,25.659374999999997
2020-06-25 16:00:00,4657.924999999998,0.47,27.08,188.0,10.831291505412183,513.1077522959246,20.0,10.567883491279321,701.1077522959246,1135.7348118615,23.935625,25.82
2020-06-25 17:00:00,4486.925,0.49,27.05,188.0,10.831291505412183,493.2836425551799,20.0,10.624416613685153,681.2836425551799,1137.6230567945,23.844375,25.64125
2020-06-25 18:00:00,4425.4,0.51,26.69,188.0,10.319585363888713,486.4373216484037,20.0,10.638243373461675,674.4373216484037,1130.11455609325,23.811875000000004,25.561875
2020-06-25 19:00:00,4224.65,0.55,25.72,188.0,8.080169288685815,395.3281238433571,18.0,10.686439302441217,583.3281238433572,1120.0281993972499,23.87375,25.585625
2020-06-25 20:00:00,4876.675,0.6,24.35,188.0,8.080169288685815,468.12536199228936,18.0,10.417455228756275,656.1253619922893,1237.5736768817499,24.884999999999998,26.696875000000002
2020-06-25 21:00:00,4989.875000000001,0.66,22.83,188.0,8.320511519662544,482.28533773788394,18.0,10.346312876531893,670.285337737884,1251.283556423,24.930000000000003,26.770625000000003
2020-06-25 22:00:00,4321.200000000002,0.7000000000000001,20.98,188.0,8.464125176872408,405.2652505077747,18.0,10.662646241161262,593.2652505077747,1138.782744906,24.070000000000004,25.799999999999997
